METADATA,,,,,,,,,,,,
title.en,List of Signalling Area/Network Codes (SANC) (Complement to Recommendation ITU-T Q.708 (03/99)),,,,,,,,,,,
title.fr,Liste des codes de zone/réseau sémaphore (SANC) (Complément à la Recommandation UIT-T Q.708 (03/1999)),,,,,,,,,,,
title.es,Lista de códigos de zona/red de señalización (SANC) (Complemento de la Recomendación UIT-T Q.708 (03/1999)),,,,,,,,,,,
title.ru,Список зоновых/сетевых кодов сигнализации (SANC) (дополнение к Рекомендации МСЭ-Т Q.708 (03/1999)),,,,,,,,,,,
title.zh,信令区域/网络编码（SANC）的列表（ITU-T Q.708建议书（03/99）补遗）,,,,,,,,,,,
title.ar,قائمة بالرموز الدليلية لمناطق/شبكات التشوير (SANC) (تكملة للتوصية ITU-T Q.708 (99/03)),,,,,,,,,,,
locale.code.en,Code,,,,,,,,,,,
locale.area_or_network.en,Geographical Area or Signalling Network ,,,,,,,,,,,
locale.code.fr,Code,,,,,,,,,,,
locale.area_or_network.fr,Zone géographique ou réseau sémaphore – ordre numérique,,,,,,,,,,,
locale.code.es,Código,,,,,,,,,,,
locale.area_or_network.es,Zona geográfica o red de señalización – orden numérico,,,,,,,,,,,
locale.code.ru,Код,,,,,,,,,,,
locale.area_or_network.ru,Географическая зона или сеть сигнализации – нумерационный порядок,,,,,,,,,,,
locale.code.zh,代码,,,,,,,,,,,
locale.area_or_network.zh,地理区域或信令网络 – 按数字排序,,,,,,,,,,,
locale.code.ar,الرمز,,,,,,,,,,,
locale.area_or_network.ar,المنطقة الجغرافية أو شبكة التشوير - الترتيب العددي,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
DATA,,,,,,,,,,,,
code,area_or_network.en,area_or_network.fr,area_or_network.es,area_or_network.ru,area_or_network.zh,area_or_network.ar,note.en,note.fr,note.es,note.ru,note.zh,note.ar
4-127,China (People's Republic of),Chine (République populaire de),China (República Popular de),Китайская Народная Республика,中华人民共和国,جمهورية الصين الشعبية,,,,,,
4-128,China (People's Republic of),Chine (République populaire de),China (República Popular de),Китайская Народная Республика,中华人民共和国,جمهورية الصين الشعبية,,,,,,
4-129,China (People's Republic of),Chine (République populaire de),China (República Popular de),Китайская Народная Республика,中华人民共和国,جمهورية الصين الشعبية,,,,,,
4-130,China (People's Republic of),Chine (République populaire de),China (República Popular de),Китайская Народная Республика,中华人民共和国,جمهورية الصين الشعبية,,,,,,
4-135,Democratic People's Republic of Korea,République populaire démocratique de Corée,República Popular Democrática de Corea,Корейская Народно-Демократическая Республика,朝鲜民主主义人民共和国,كوريا الشمالية,,,,,,
4-136,Afghanistan,Afghanistan,Afganistán,Афганистан,阿富汗,أفغانستان,,,,,,
4-137,Afghanistan,Afghanistan,Afganistán,Афганистан,阿富汗,أفغانستان,,,,,,
4-138,Afghanistan,Afghanistan,Afganistán,Афганистан,阿富汗,أفغانستان,,,,,,
4-139,Bangladesh (People's Republic of),Bangladesh (République populaire du),Bangladesh (República Popular de),Бангладеш (Народная Республика),孟加拉（人民共和国）,جمهورية بنغلاديش الشعبية,,,,,,
4-140,Bangladesh (People's Republic of),Bangladesh (République populaire du),Bangladesh (República Popular de),Бангладеш (Народная Республика),孟加拉（人民共和国）,جمهورية بنغلاديش الشعبية,,,,,,
4-141,Bangladesh (People's Republic of),Bangladesh (République populaire du),Bangladesh (República Popular de),Бангладеш (Народная Республика),孟加拉（人民共和国）,جمهورية بنغلاديش الشعبية,,,,,,
4-142,Bangladesh (People's Republic of),Bangladesh (République populaire du),Bangladesh (República Popular de),Бангладеш (Народная Республика),孟加拉（人民共和国）,جمهورية بنغلاديش الشعبية,,,,,,
4-143,Bangladesh (People's Republic of),Bangladesh (République populaire du),Bangladesh (República Popular de),Бангладеш (Народная Республика),孟加拉（人民共和国）,جمهورية بنغلاديش الشعبية,,,,,,
4-144,Maldives (Republic of),Maldives (République des),Maldivas (República de),Мальдивская Республика,马尔代夫（共和国）,جمهورية ملديف,,,,,,
4-145,Korea (Republic of),Corée (République de),Corea (República de),Корея (Республика),大韩民国,جمهورية كوريا,,,,,,
4-147,Korea (Republic of),Corée (République de),Corea (República de),Корея (Республика),大韩民国,جمهورية كوريا,,,,,,
4-148,Korea (Republic of),Corée (République de),Corea (República de),Корея (Республика),大韩民国,جمهورية كوريا,,,,,,
4-149,Korea (Republic of),Corée (République de),Corea (República de),Корея (Республика),大韩民国,جمهورية كوريا,,,,,,
4-150,Korea (Republic of),Corée (République de),Corea (República de),Корея (Республика),大韩民国,جمهورية كوريا,,,,,,
4-151,Korea (Republic of),Corée (République de),Corea (República de),Корея (Республика),大韩民国,جمهورية كوريا,,,,,,
4-152,Korea (Republic of),Corée (République de),Corea (República de),Корея (Республика),大韩民国,جمهورية كوريا,,,,,,
4-153,Korea (Republic of),Corée (République de),Corea (República de),Корея (Республика),大韩民国,جمهورية كوريا,,,,,,
4-154,Korea (Republic of),Corée (République de),Corea (República de),Корея (Республика),大韩民国,جمهورية كوريا,,,,,,
4-157,Tajikistan (Republic of),Tadjikistan (République du),Tayikistán (República de),Таджикистан (Республика),塔吉克斯坦（共和国）,جمهورية طاجيكستان,,,,,,
4-158,Tajikistan (Republic of),Tadjikistan (République du),Tayikistán (República de),Таджикистан (Республика),塔吉克斯坦（共和国）,جمهورية طاجيكستان,,,,,,
4-159,Tajikistan (Republic of),Tadjikistan (République du),Tayikistán (República de),Таджикистан (Республика),塔吉克斯坦（共和国）,جمهورية طاجيكستان,,,,,,
4-160,Turkmenistan,Turkménistan,Turkmenistán,Туркменистан,土库曼斯坦,تركمانستان,,,,,,
4-164,Uzbekistan (Republic of),Ouzbékistan (République d'),Uzbekistán (República de),Узбекистан (Республика),乌兹别克斯坦（共和国）,جمهورية أوزبكستان,,,,,,
4-165,Uzbekistan (Republic of),Ouzbékistan (République d'),Uzbekistán (República de),Узбекистан (Республика),乌兹别克斯坦（共和国）,جمهورية أوزبكستان,,,,,,
4-167,Kyrgyz Republic,République kirghize,República Kirguisa,Кыргызская Республика,吉尔吉斯共和国,جمهورية قيرغيزستان,,,,,,
4-170,"Taiwan, China","Taiwan, Chine","Taiwán, China","Тайвань, Китай",中国台湾,"تايوان، الصين",,,,,,
4-171,"Taiwan, China","Taiwan, Chine","Taiwán, China","Тайвань, Китай",中国台湾,"تايوان، الصين",,,,,,
4-172,"Taiwan, China","Taiwan, Chine","Taiwán, China","Тайвань, Китай",中国台湾,"تايوان، الصين",,,,,,
4-173,"Taiwan, China","Taiwan, Chine","Taiwán, China","Тайвань, Китай",中国台湾,"تايوان، الصين",,,,,,
4-174,"Taiwan, China","Taiwan, Chine","Taiwán, China","Тайвань, Китай",中国台湾,"تايوان، الصين",,,,,,
4-175,Reserved,Réservé,Reservado,Зарезервирован,保留,محجوز,,,,,,
4-176,"Hong Kong, China","Hong Kong, Chine","Hong Kong, China","Гонконг, Китай",中国香港,"هونغ كونغ، الصين",,,,,,
4-177,"Hong Kong, China","Hong Kong, Chine","Hong Kong, China","Гонконг, Китай",中国香港,"هونغ كونغ، الصين",,,,,,
4-178,"Hong Kong, China","Hong Kong, Chine","Hong Kong, China","Гонконг, Китай",中国香港,"هونغ كونغ، الصين",,,,,,
4-179,"Hong Kong, China","Hong Kong, Chine","Hong Kong, China","Гонконг, Китай",中国香港,"هونغ كونغ، الصين",,,,,,
4-180,"Hong Kong, China","Hong Kong, Chine","Hong Kong, China","Гонконг, Китай",中国香港,"هونغ كونغ، الصين",,,,,,
4-181,"Hong Kong, China","Hong Kong, Chine","Hong Kong, China","Гонконг, Китай",中国香港,"هونغ كونغ، الصين",,,,,,
4-182,"Hong Kong, China","Hong Kong, Chine","Hong Kong, China","Гонконг, Китай",中国香港,"هونغ كونغ، الصين",,,,,,
4-183,"Hong Kong, China","Hong Kong, Chine","Hong Kong, China","Гонконг, Китай",中国香港,"هونغ كونغ، الصين",,,,,,
4-184,"Hong Kong, China","Hong Kong, Chine","Hong Kong, China","Гонконг, Китай",中国香港,"هونغ كونغ، الصين",,,,,,
4-185,"Hong Kong, China","Hong Kong, Chine","Hong Kong, China","Гонконг, Китай",中国香港,"هونغ كونغ، الصين",,,,,,
4-190,Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Шри-Ланка (Демократическая Социалистическая Республика),斯里兰卡（民主社会主义共和国）,جمهورية سري لانكا الاشتراكية الديمقراطية,,,,,,
4-191,Sri Lanka (Democratic Socialist Republic of),Sri Lanka (République socialiste démocratique de),Sri Lanka (República Socialista Democrática de),Шри-Ланка (Демократическая Социалистическая Республика),斯里兰卡（民主社会主义共和国）,جمهورية سري لانكا الاشتراكية الديمقراطية,,,,,,
4-195,Jordan (Hashemite Kingdom of),Jordanie (Royaume hachémite de),Jordania (Reino Hachemita de),Иорданское Хашимитское Королевство,约旦（哈希姆王国）,المملكة الأردنية الهاشمية,,,,,,
4-196,Jordan (Hashemite Kingdom of),Jordanie (Royaume hachémite de),Jordania (Reino Hachemita de),Иорданское Хашимитское Королевство,约旦（哈希姆王国）,المملكة الأردنية الهاشمية,,,,,,
4-200,Kuwait (State of),Koweït (Etat du),Kuwait (Estado de),Кувейт (Государство),科威特（国）,دولة الكويت,,,,,,
4-205,Viet Nam (Socialist Republic of),Viet Nam (République socialiste du),Viet Nam (República Socialista de),Вьетнам (Социалистическая Республика),越南（社会主义共和国）,جمهورية فيتنام الاشتراكية,,,,,,
4-206,Viet Nam (Socialist Republic of),Viet Nam (République socialiste du),Viet Nam (República Socialista de),Вьетнам (Социалистическая Республика),越南（社会主义共和国）,جمهورية فيتنام الاشتراكية,,,,,,
4-211,Maldives (Republic of),Maldives (République des),Maldivas (República de),Мальдивская Республика,马尔代夫（共和国）,جمهورية ملديف,,,,,,
4-217,Nepal (Federal Democratic Republic of),Népal (République fédérale démocratique du),Nepal (República Democrática Federal de),Непал (Федеративная Демократическая Республика),尼泊尔,جمهورية نيبال الديمقراطية الاتحادية,,,,,,
4-224,India (Republic of),Inde (République de l'),India (República de la),Индия (Республика),印度（共和国）,جمهورية الهند,,,,,,
4-225,Myanmar (Republic of the Union of),Myanmar (République de l'Union du),Myanmar (República de la Unión de),Республика Союза Мьянма,缅甸（联邦）,اتحاد ميانمار,,,,,,
4-226,Myanmar (Republic of the Union of),Myanmar (République de l'Union du),Myanmar (República de la Unión de),Республика Союза Мьянма,缅甸（联邦）,اتحاد ميانمار,,,,,,
4-227,Albania (Republic of),Albanie (République d'),Albania (República de),Албания (Республика),阿尔巴尼亚（共和国）,جمهورية ألبانيا,,,,,,
4-228,France,France,Francia,Франция,法国,فرنسا,,,,,,
4-229,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
4-230,Netherlands (Kingdom of the),Pays-Bas (Royaume des),Países Bajos (Reino de los),Нидерланды (Королевство),荷兰（王国）,مملكة هولندا,,,,,,
4-231,Finland,Finlande,Finlandia,Финляндия,芬兰,فنلندا,,,,,,
4-232,Slovenia (Republic of),Slovénie (République de),Eslovenia (República de),Словения (Республика),斯洛文尼亚（共和国）,جمهورية سلوفينيا,,,,,,
4-233,Armenia (Republic of),Arménie (République d'),Armenia (República de),Армения (Республика),亚美尼亚（共和国）,جمهورية أرمينيا,,,,,,
4-234,Greece,Grèce,Grecia,Греция,希腊,اليونان,,,,,,
4-235,Spain,Espagne,España,Испания,西班牙,إسبانيا,,,,,,
4-236,Lithuania (Republic of),Lituanie (République de),Lituania (República de),Литовская Республика,立陶宛（共和国）,جمهورية ليتوانيا,,,,,,
4-237,Latvia (Republic of),Lettonie (République de),Letonia (República de),Латвийская Республика,拉脱维亚（共和国）,جمهورية لاتفيا,,,,,,
4-238,Netherlands (Kingdom of the),Pays-Bas (Royaume des),Países Bajos (Reino de los),Нидерланды (Королевство),荷兰（王国）,مملكة هولندا,,,,,,
4-239,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
4-240,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
4-241,Ireland,Irlande,Irlanda,Ирландия,爱尔兰,أيرلندا,,,,,,
4-242,Ukraine,Ukraine,Ucrania,Украина,乌克兰,أوكرانيا,,,,,,
4-243,Hungary,Hongrie,Hungría,Венгрия,匈牙利 ,هنغاريا,,,,,,
4-244,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Германия (Федеративная Республика),德意志（联邦共和国）,جمهورية ألمانيا الاتحادية,,,,,,
4-245,Greece,Grèce,Grecia,Греция,希腊,اليونان,,,,,,
4-246,Germany (Federal Republic of),Allemagne (République fédérale d'),Alemania (República Federal de),Германия (Федеративная Республика),德意志（联邦共和国）,جمهورية ألمانيا الاتحادية,,,,,,
4-247,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
4-248,Serbia (Republic of),Serbie (République de),Serbia (República de),Сербия (Республика),塞尔维亚（共和国）,جمهورية صربيا,,,,,,
4-249,Croatia (Republic of),Croatie (République de),Croacia (República de),Хорватия (Республика),克罗地亚（共和国）,جمهورية كرواتيا,,,,,,
4-250,Poland (Republic of),Pologne (République de),Polonia (República de),Польша (Республика),波兰（共和国）,جمهورية بولندا,,,,,,
4-251,Slovak Republic,République slovaque,República Eslovaca,Словацкая Республика,斯洛伐克共和国,الجمهورية السلوفاكية,,,,,,
4-252,Romania,Roumanie,Rumania,Румыния,罗马尼亚,رومانيا,,,,,,
4-253,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
4-254,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
4-255,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,大不列颠及北爱尔兰联合王国,المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية,,,,,,
5-001,Malaysia,Malaisie,Malasia,Малайзия,马来西亚,ماليزيا,,,,,,
5-002,Malaysia,Malaisie,Malasia,Малайзия,马来西亚,ماليزيا,,,,,,
5-003,Malaysia,Malaisie,Malasia,Малайзия,马来西亚,ماليزيا,,,,,,
5-004,Malaysia,Malaisie,Malasia,Малайзия,马来西亚,ماليزيا,,,,,,
5-005,Malaysia,Malaisie,Malasia,Малайзия,马来西亚,ماليزيا,,,,,,
5-006,Malaysia,Malaisie,Malasia,Малайзия,马来西亚,ماليزيا,,,,,,
5-007,Malaysia,Malaisie,Malasia,Малайзия,马来西亚,ماليزيا,,,,,,
5-008,Malaysia,Malaisie,Malasia,Малайзия,马来西亚,ماليزيا,,,,,,
5-009,Malaysia,Malaisie,Malasia,Малайзия,马来西亚,ماليزيا,,,,,,
5-010,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-011,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-012,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-013,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-014,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-015,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-016,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-017,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-018,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-019,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-020,Indonesia (Republic of),Indonésie (République d'),Indonesia (República de),Индонезия (Республика),印度尼西亚（共和国）,جمهورية إندونيسيا,,,,,,
5-021,Indonesia (Republic of),Indonésie (République d'),Indonesia (República de),Индонезия (Республика),印度尼西亚（共和国）,جمهورية إندونيسيا,,,,,,
5-022,Indonesia (Republic of),Indonésie (République d'),Indonesia (República de),Индонезия (Республика),印度尼西亚（共和国）,جمهورية إندونيسيا,,,,,,
5-023,Indonesia (Republic of),Indonésie (République d'),Indonesia (República de),Индонезия (Республика),印度尼西亚（共和国）,جمهورية إندونيسيا,,,,,,
5-024,Indonesia (Republic of),Indonésie (République d'),Indonesia (República de),Индонезия (Республика),印度尼西亚（共和国）,جمهورية إندونيسيا,,,,,,
5-025,Indonesia (Republic of),Indonésie (République d'),Indonesia (República de),Индонезия (Республика),印度尼西亚（共和国）,جمهورية إندونيسيا,,,,,,
5-030,Philippines (Republic of the),Philippines (République des),Filipinas (República de),Филиппины (Республика),菲律宾（共和国）,جمهورية الفلبين,,,,,,
5-031,Philippines (Republic of the),Philippines (République des),Filipinas (República de),Филиппины (Республика),菲律宾（共和国）,جمهورية الفلبين,,,,,,
5-032,Philippines (Republic of the),Philippines (République des),Filipinas (República de),Филиппины (Республика),菲律宾（共和国）,جمهورية الفلبين,,,,,,
5-033,Philippines (Republic of the),Philippines (République des),Filipinas (República de),Филиппины (Республика),菲律宾（共和国）,جمهورية الفلبين,,,,,,
5-034,Philippines (Republic of the),Philippines (République des),Filipinas (República de),Филиппины (Республика),菲律宾（共和国）,جمهورية الفلبين,,,,,,
5-035,Philippines (Republic of the),Philippines (République des),Filipinas (República de),Филиппины (Республика),菲律宾（共和国）,جمهورية الفلبين,,,,,,
5-036,Philippines (Republic of the),Philippines (République des),Filipinas (República de),Филиппины (Республика),菲律宾（共和国）,جمهورية الفلبين,,,,,,
5-037,Philippines (Republic of the),Philippines (République des),Filipinas (República de),Филиппины (Республика),菲律宾（共和国）,جمهورية الفلبين,,,,,,
5-038,Philippines (Republic of the),Philippines (République des),Filipinas (República de),Филиппины (Республика),菲律宾（共和国）,جمهورية الفلبين,,,,,,
5-039,Thailand,Thaïlande,Tailandia,Таиланд,泰国,تايلاند,,,,,,
5-040,Thailand,Thaïlande,Tailandia,Таиланд,泰国,تايلاند,,,,,,
5-041,Thailand,Thaïlande,Tailandia,Таиланд,泰国,تايلاند,,,,,,
5-042,Thailand,Thaïlande,Tailandia,Таиланд,泰国,تايلاند,,,,,,
5-043,Thailand,Thaïlande,Tailandia,Таиланд,泰国,تايلاند,,,,,,
5-044,Thailand,Thaïlande,Tailandia,Таиланд,泰国,تايلاند,,,,,,
5-045,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-046,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-047,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-048,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-049,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-050,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-051,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-052,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-053,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-054,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-055,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-056,Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Бруней-Даруссалам,文莱达鲁萨兰国,بروني دار السلام,,,,,,
5-057,Brunei Darussalam,Brunéi Darussalam,Brunei Darussalam,Бруней-Даруссалам,文莱达鲁萨兰国,بروني دار السلام,,,,,,
5-060,New Zealand,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,新西兰,نيوزيلندا,,,,,,
5-061,New Zealand,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,新西兰,نيوزيلندا,,,,,,
5-062,New Zealand,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,新西兰,نيوزيلندا,,,,,,
5-063,New Zealand,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,新西兰,نيوزيلندا,,,,,,
5-065,New Zealand,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,新西兰,نيوزيلندا,,,,,,
5-067,New Zealand,Nouvelle-Zélande,Nueva Zelandia,Новая Зеландия,新西兰,نيوزيلندا,,,,,,
5-070,Guam,Guam,Guam,Гуам,关岛,غوام,,,,,,
5-072,Nauru (Republic of),Nauru (République de),Nauru (República de),Науру (Республика),瑙鲁（共和国）,جمهورية ناورو,,,,,,
5-074,Papua New Guinea,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,巴布亚新几内亚,بابوا - غينيا الجديدة,,,,,,
5-075,Papua New Guinea,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,巴布亚新几内亚,بابوا - غينيا الجديدة,,,,,,
5-078,Tonga (Kingdom of),Tonga (Royaume des),Tonga (Reino de),Тонга (Королевство),汤加（王国）,مملكة تونغا,,,,,,
5-080,Solomon Islands,Salomon (Iles),Salomón (Islas),Соломоновы Острова,所罗门群岛,حزر سليمان,,,,,,
5-082,Vanuatu (Republic of),Vanuatu (République de),Vanuatu (República de),Вануату (Республика),瓦努阿图（共和国）,جمهورية فانواتو,,,,,,
5-084,Fiji (Republic of),Fidji (République de),Fiji (República de),Фиджи (Республика),斐济（共和国）,جمهورية فيجي,,,,,,
5-085,Fiji (Republic of),Fidji (République de),Fiji (República de),Фиджи (Республика),斐济（共和国）,جمهورية فيجي,,,,,,
5-086,Wallis and Futuna (Territoire français d'outre-mer),Wallis-et-Futuna (Territoire français d'outre-mer),Wallis y Futuna (Territoire français d'outre-mer),Уоллис и Футуна (французская заморская территория),瓦利斯和富图纳（法属海外领地）,جزر واليس وفوتونا (إقليم فرنسي فيما وراء البحار),,,,,,
5-088,American Samoa,Samoa américaines,Samoa Americana,Американское Самоа,美属萨摩亚,ساموا الأمريكية,,,,,,
5-090,Niue,Niue,Niue,Ниуэ,纽埃岛,نيوي,,,,,,
5-092,New Caledonia (Territoire français d'outre-mer),Nouvelle-Calédonie (Territoire français d'outre-mer),Nueva Caledonia (Territoire français d'outre-mer),Новая Каледония (французская заморская территория),新喀里多尼亚（法国海外领 地）,كاليدونيا الجديدة (إقليم فرنسي فيما وراء البحار),,,,,,
5-094,French Polynesia (Territoire français d'outre-mer),Polynésie française (Territoire français d'outre-mer),Polinesia francesa (Territoire français d'outre-mer),Французская Полинезия (французская заморская территория),法属波利尼西亚（法国海外领地）,بولينيزا الفرنسية (إقليم فرنسي فيما وراء البحار),,,,,,
5-096,Cook Islands,Cook (Iles),Cook (Islas),Острова Кука,库克群岛,جزر كوك,,,,,,
5-098,Samoa (Independent State of),Samoa (Etat indépendant du),Samoa (Estado Independiente de),Самоа (Независимое Государство),萨摩亚（独立国）,دولة ساموا المستقلة,,,,,,
5-100,Kiribati (Republic of),Kiribati (République de),Kiribati (República de),Кирибати (Республика),基里巴斯（共和国）,جمهورية كيريباتي,,,,,,
5-102,Tuvalu,Tuvalu,Tuvalu,Тувалу,图瓦卢,توفالو,,,,,,
5-105,Marshall Islands (Republic of the),Marshall (République des Iles),Marshall (República de las Islas),Маршалловы Острова (Республика),马绍尔群岛（共和国）,جمهورية جزر مارشال,,,,,,
5-107,Micronesia (Federated States of),Micronésie (Etats fédérés de),Micronesia (Estados federados de),Федеративные Штаты Микронезии,密克罗尼西亚（联邦）,ولايات ميكرونيزيا الموحدة,,,,,,
5-110,Palau (Republic of),Palaos (République des),Palau (República de),Палау (Республика),帕劳（共和国）,جمهورية بالاو,,,,,,
5-113,Northern Mariana Islands (Commonwealth of the),Mariannes du Nord (Iles) (Commonwealth des),Marianas del Norte (Islas) (Commonwealth de las),Содружество Северных Марианских Островов,北马里亚纳群岛（国）,كومنولث جزر ماريانا الشمالية,,,,,,
5-115,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-116,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-117,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-118,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-119,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-120,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-121,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-122,Australia,Australie,Australia,Австралия,澳大利亚,أستراليا,,,,,,
5-130,Timor-Leste (Democratic Republic of),Timor-Leste (République démocratique du),Timor-Leste (República Democrática de),Тимор-Лешти (Демократическая Республика),东帝汶民主共和国,جمهورية تيمور لستي الديمقراطية,,,,,,
5-131,Timor-Leste (Democratic Republic of),Timor-Leste (République démocratique du),Timor-Leste (República Democrática de),Тимор-Лешти (Демократическая Республика),东帝汶民主共和国,جمهورية تيمور لستي الديمقراطية,,,,,,
5-135,Thailand,Thaïlande,Tailandia,Таиланд,泰国,تايلاند,,,,,,
5-140,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-141,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-142,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-143,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-144,Singapore (Republic of),Singapour (République de),Singapur (República de),Сингапур (Республика),新加坡（共和国）,جمهورية سنغافورة,,,,,,
5-215,Cyprus (Republic of),Chypre (République de),Chipre (República de),Кипр (Республика),塞浦路斯（共和国）,جمهورية قبرص,,,,,,
5-216,Ireland,Irlande,Irlanda,Ирландия,爱尔兰,أيرلندا,,,,,,
